ID,STICKER,Date,Open,High,Low,Close,Adj Close,Volume,SOURCE
211,AAPL,03/07/2024,220,221.550003,219.029999,221.550003,221.293854,37369800,Yfinnce
212,AAPL,05/07/2024,221.649994,226.449997,221.649994,226.339996,226.078308,60412400,Yfinnce
213,AAPL,08/07/2024,227.089996,227.850006,223.25,227.820007,227.55661,59085900,Yfinnce
214,AAPL,09/07/2024,227.929993,229.399994,226.369995,228.679993,228.415604,48076100,Yfinnce
215,AAPL,10/07/2024,229.300003,233.080002,229.25,232.979996,232.710632,62627700,Yfinnce
216,AAPL,11/07/2024,231.389999,232.389999,225.770004,227.570007,227.3069,64710600,Yfinnce
217,AAPL,12/07/2024,228.919998,232.639999,228.679993,230.539993,230.273453,53046500,Yfinnce
218,AAPL,15/07/2024,236.479996,237.229996,233.089996,234.399994,234.128998,62631300,Yfinnce
219,AAPL,16/07/2024,235,236.270004,232.330002,234.820007,234.548523,43234300,Yfinnce
220,AAPL,17/07/2024,229.449997,231.460007,226.639999,228.880005,228.615387,57345900,Yfinnce
221,AAPL,18/07/2024,230.279999,230.440002,222.270004,224.179993,223.920807,66034600,Yfinnce
222,AAPL,19/07/2024,224.820007,226.800003,223.279999,224.309998,224.050659,49151500,Yfinnce
223,AAPL,22/07/2024,227.009995,227.779999,223.089996,223.960007,223.70108,48201800,Yfinnce
224,AAPL,23/07/2024,224.369995,226.940002,222.679993,225.009995,224.749847,39960300,Yfinnce
225,AAPL,24/07/2024,224,224.800003,217.130005,218.539993,218.287323,61777600,Yfinnce
226,AAPL,25/07/2024,218.929993,220.850006,214.619995,217.490005,217.238556,51391200,Yfinnce
227,AAPL,26/07/2024,218.699997,219.490005,216.009995,217.960007,217.708008,41601300,Yfinnce
228,AAPL,29/07/2024,216.960007,219.300003,215.75,218.240005,217.987686,36311800,Yfinnce
229,AAPL,30/07/2024,219.190002,220.330002,216.119995,218.800003,218.547043,41643800,Yfinnce
230,AAPL,31/07/2024,221.440002,223.820007,220.630005,222.080002,221.823242,50036300,Yfinnce
231,AAPL,01/08/2024,224.369995,224.479996,217.020004,218.360001,218.107544,62501000,Yfinnce
232,AAPL,02/08/2024,219.149994,225.600006,217.710007,219.860001,219.605804,105568600,Yfinnce
233,AAPL,05/08/2024,199.089996,213.5,196,209.270004,209.028061,119548600,Yfinnce
234,AAPL,06/08/2024,205.300003,209.990005,201.070007,207.229996,206.990402,69660500,Yfinnce
235,AAPL,07/08/2024,206.899994,213.639999,206.389999,209.820007,209.577423,63516400,Yfinnce
236,AAPL,08/08/2024,213.110001,214.199997,208.830002,213.309998,213.063385,47161100,Yfinnce
237,AAPL,09/08/2024,212.100006,216.779999,211.970001,216.240005,215.990005,42201600,Yfinnce
238,AAPL,12/08/2024,216.070007,219.509995,215.600006,217.529999,217.529999,38028100,Yfinnce
239,AAPL,13/08/2024,219.009995,221.889999,219.009995,221.270004,221.270004,44155300,Yfinnce
240,AAPL,14/08/2024,220.570007,223.029999,219.699997,221.720001,221.720001,41960600,Yfinnce
241,AAPL,15/08/2024,224.600006,225.350006,222.759995,224.720001,224.720001,46414000,Yfinnce
242,AAPL,16/08/2024,223.919998,226.830002,223.649994,226.050003,226.050003,44340200,Yfinnce
243,AAPL,19/08/2024,225.720001,225.990005,223.039993,225.889999,225.889999,40687800,Yfinnce
244,AAPL,20/08/2024,225.770004,227.169998,225.449997,226.509995,226.509995,30299000,Yfinnce
245,AAPL,21/08/2024,226.520004,227.979996,225.050003,226.399994,226.399994,34765500,Yfinnce
246,AAPL,22/08/2024,227.789993,228.339996,223.899994,224.529999,224.529999,43695300,Yfinnce
247,AAPL,23/08/2024,225.660004,228.220001,224.330002,226.839996,226.839996,38677300,Yfinnce
248,AAPL,26/08/2024,226.759995,227.279999,223.889999,227.179993,227.179993,30602200,Yfinnce
249,AAPL,27/08/2024,226,228.850006,224.889999,228.029999,228.029999,35934600,Yfinnce
250,AAPL,28/08/2024,227.919998,229.860001,225.679993,226.490005,226.490005,38052200,Yfinnce
251,AAPL,29/08/2024,230.100006,232.919998,228.880005,229.789993,229.789993,51906300,Yfinnce
252,AAPL,30/08/2024,230.190002,230.399994,227.479996,229,229,52958500,Yfinnce
